,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,BEG_CHG_TY,END_CHG_TY,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,END_YR,BOU_NOTE_ID,PT_NOTE_ID,BOU_ID,PT_ID,X_COOR,Y_COOR,BOU_ID_IN_GISINFO_SYS_ID,PT_ID_IN_GISINFO_SYS_ID,ISSUE?,BOU_ID_EQUALS_PT_ID
13280,Shuangcheng Ting,双城厅,雙城廳,今黑龙江双城县,新建,更名,Zhiliting,直隶厅,3,1882,1908,0,79275,0,79275,126.30566,45.36237,0,0,1,0
13281,Shuangcheng Fu,双城府,雙城府,今黑龙江双城县,更名,数据下限,Fu,府,3,1909,1911,0,79276,0,79276,126.30566,45.36237,0,0,1,0
13282,Yilan Fu,依兰府,依蘭府,今黑龙江依兰县驻地,新建,数据下限,Fu,府,3,1905,1911,0,79277,0,79277,129.55681,46.31306,0,0,1,0
13283,Yilan Fu,依兰府,依蘭府,今黑龙江依兰县驻地,新建,辖区缩小,Fu,府,3,1905,1907,0,79278,0,79278,129.55681,46.31306,0,0,1,0
13284,Changchun Fu,长春府,長春府,今吉林长春市老城区,更名,数据下限,Fu,府,3,1889,1911,0,79279,0,79279,125.30933,43.88443,0,0,1,0
13285,Changchun Ting,长春厅,長春廳,今吉林长春市南新立城镇,新建,迁移治所,Zhiliting,直隶厅,3,1800,1824,0,79280,0,79280,125.38364,43.76785,0,0,1,0
13286,Ninggutaangbangzhangjing Xiaqu,宁古塔昂邦章京辖区,甯古塔昂邦章京轄區,今吉林宁安县驻地,新建,更名,Xiaqu,辖区,1,1653,1661,0,79281,0,79281,129.47766,44.34462,0,0,1,0
13287,Ninggutajiangjun Xiaqu,宁古塔将军辖区,甯古塔將軍轄區,今吉林宁安县驻地,更名,迁移治所,Xiaqu,辖区,1,1662,1675,0,79282,0,79282,129.47766,44.34462,0,0,1,0
13288,Changbai Fu,长白府,長白府,今吉林省长白县驻地,新建,数据下限,Fu,府,3,1908,1911,0,79283,0,79283,128.1925,41.42089,0,0,1,0
13289,Dalai Ting,大赉厅,大賚廳,今吉林省大安县驻地,新建,数据下限,Zhiliting,直隶厅,3,1905,1911,0,79284,0,79284,124.28724,45.50052,0,0,1,0
13290,Bodoune Ting,伯都讷厅,伯都訥廳,今吉林省扶余县驻地,新建,迁移治所,Zhiliting,直隶厅,3,1810,1881,0,79285,0,79285,124.82204,45.1726,0,0,1,0
13291,Xincheng Fu,新城府,新城府,今吉林省扶余县驻地,辖区缩小,数据下限,Fu,府,3,1906,1911,0,79286,0,79286,124.82204,45.1726,0,0,1,0
13292,Hailong Fu,海龙府,海龍府,今吉林省海龙县东北海龙镇,新建,数据下限,Fu,府,3,1902,1911,0,79287,0,79287,125.85297,42.65004,0,0,1,0
13293,Huinan Ting,辉南厅,輝南廳,今吉林省辉南县东南复兴村,新建,迁移治所,Zhiliting,直隶厅,3,1909,1909,0,79288,0,79288,126.2933,42.60015,0,0,1,0
13294,Huinan Ting,辉南厅,輝南廳,今吉林省辉南县驻地辉南镇,迁移治所,数据下限,Zhiliting,直隶厅,3,1910,1911,0,79289,0,79289,126.26083,42.62572,0,0,1,0
13295,Jilin Fu,吉林府,吉林府,今吉林省吉林市,更名,数据下限,Fu,府,3,1882,1911,0,79290,0,79290,126.56607,43.90775,0,0,1,0
13296,Jilin Ting,吉林厅,吉林廳,今吉林省吉林市,新建,更名,Zhiliting,直隶厅,3,1747,1881,0,79291,0,79291,126.56607,43.90775,0,0,1,0
13297,Jilin Sheng,吉林省,吉林省,今吉林省吉林市,更名,数据下限,Sheng,省,1,1907,1911,0,79292,0,79292,126.56607,43.90775,0,0,1,0
13298,Ninggutajiangjun Xiaqu,宁古塔将军辖区,甯古塔將軍轄區,今吉林省吉林市,迁移治所,更名,Xiaqu,辖区,1,1676,1756,0,79293,0,79293,126.56607,43.90775,0,0,1,0
13299,Jilin,吉林,吉林,今吉林省吉林市,更名,更名,Sheng,省,1,1757,1906,0,79294,0,79294,126.56607,43.90775,0,0,1,0
13300,Ningguta Ting,宁古塔厅,甯古塔廳,今吉林省吉林市,新建,撤销,Zhiliting,直隶厅,3,1737,1763,0,79295,0,79295,126.56607,43.90775,0,0,1,0
13301,Liaoyuan Zhou,辽源州,遼源州,今吉林省双辽市驻地,新建,数据下限,Zhilizhou,直隶州,3,1902,1911,0,79296,0,79296,123.49197,43.51111,0,0,1,0
13302,Taonan Fu,洮南府,洮南府,今吉林省洮安县驻地,新建,数据下限,Fu,府,3,1904,1911,0,79297,0,79297,122.77431,45.33781,0,0,1,0
13303,Yanji Fu,延吉府,延吉府,今吉林延吉市驻地,更名,数据下限,Fu,府,3,1909,1911,0,79298,0,79298,129.51018,42.91027,0,0,1,0
13304,Yanji Ting,延吉厅,延吉廳,今吉林延吉市驻地,新建,更名,Zhiliting,直隶厅,3,1902,1908,0,79299,0,79299,129.51018,42.91027,0,0,1,0
13305,Yitong Zhou,伊通州,伊通州,今吉林伊通县,新建,数据下限,直隶州,直隶州,3,1909,1911,0,79300,0,79300,125.29884,43.34594,0,0,1,0
13306,Bodoune Ting,伯都讷厅,伯都訥廳,今吉林榆树县驻地,治所迁移,更名,Zhiliting,直隶厅,3,1882,1905,0,79301,0,79301,126.55003,44.82445,0,0,1,0
13307,Yushu Ting,榆树厅,榆樹廳,今吉林榆树县驻地,新建,数据下限,Zhiliting,直隶厅,3,1909,1911,0,79302,0,79302,126.55003,44.82445,0,0,1,0
13308,Guangning Fu,广宁府,廣寧府,今辽宁北镇县驻地,新建,撤销,Fu,府,3,1664,1664,0,79303,0,79303,121.7866,41.59517,0,0,1,0
13309,Fakumen Ting,法库门厅,法庫門廳,今辽宁法库县驻地,新建,数据下限,Zhiliting,直隶厅,3,1906,1911,0,79304,0,79304,123.40656,42.50287,0,0,1,0
13310,Jinzhou Fu,锦州府,錦州府,今辽宁锦州市城区,新建,数据下限,Fu,府,3,1664,1911,0,79306,0,79306,121.13531,41.11286,0,0,1,0
13311,Liaoyang Fu,辽阳府,遼陽府,今辽宁辽阳市驻地,新建,撤销,Fu,府,3,1653,1656,0,79307,0,79307,123.16798,41.26585,0,0,1,0
13312,Changtu Fu,昌图府,昌圖府,今辽宁省昌图县西昌图老城镇,新建,数据下限,Fu,府,3,1877,1911,0,79311,0,79311,123.99588,42.78491,0,0,1,0
13313,Fenghuang Ting,凤凰厅,鳳凰廳,今辽宁省凤城县驻地,新建,数据下限,Zhiliting,直隶厅,3,1876,1911,0,79312,0,79312,124.06615,40.45576,0,0,1,0
13314,Xingjing Fu,兴京府,興京府,今辽宁省新宾县驻地,更名,数据下限,Fu,府,3,1909,1911,0,79313,0,79313,125.03371,41.72243,0,0,1,0
13315,Xingjing Ting,兴京厅,興京廳,今辽宁省新宾县驻地,新建,更名,Zhiliting,直隶厅,3,1876,1908,0,79314,0,79314,125.03371,41.72243,0,0,1,0
13316,Xinmin Ting,新民厅,新民廳,今辽宁省新民县驻地,新建,撤销,Zhiliting,直隶厅,3,1813,1901,0,79315,0,79315,122.82283,41.99204,0,0,1,0
13317,Xinmin Fu,新民府,新民府,今辽宁省新民县驻地,新建,数据下限,Fu,府,3,1902,1911,0,79316,0,79316,122.82283,41.99204,0,0,1,0
13318,Yingkou Ting,营口厅,營口廳,今辽宁省营口市老城区,新建,数据下限,Zhiliting,直隶厅,3,1909,1911,0,79317,0,79317,122.22766,40.66874,0,0,1,0
13319,Zhuanghe Ting,庄河厅,莊河廳,今辽宁省庄河县驻地,新建,数据下限,Zhiliting,直隶厅,3,1906,1911,0,79318,0,79318,122.9791,39.69747,0,0,1,0
13320,Hulun Ting,呼伦厅,呼倫廳,今内蒙古自治区海拉尔市,新建,数据下限,Zhiliting,直隶厅,3,1908,1911,0,79319,0,79319,119.73112,49.20671,0,0,1,0
13321,Lubin Fu,胪滨府,臚濱府,今内蒙古自治区满洲里市,新建,数据下限,Fu,府,3,1908,1911,0,79320,0,79320,117.44364,49.57843,0,0,1,0
13322,Fengtian Sheng,奉天省,奉天省,治今辽宁沈阳市,更名,数据下限,Sheng,省,1,1906,1911,0,79321,0,79321,123.41988,41.78825,0,0,1,0
13323,Shengjing,盛京,盛京,治今辽宁沈阳市,新建,更名,Peidu,陪都,1,1644,1661,0,79322,0,79322,123.41988,41.78825,0,0,1,0
13324,Shengjing,盛京,盛京,治今辽宁沈阳市,更名,更名,Peidu,陪都,1,1747,1905,0,79323,0,79323,123.41988,41.78825,0,0,1,0
13325,Fengtian,奉天,奉天,治今辽宁沈阳市,更名,更名,Sheng,省,1,1665,1746,0,79324,0,79324,123.41988,41.78825,0,0,1,0
13326,Liaodong,辽东,遼東,治今辽宁沈阳市,更名,更名,Sheng,省,1,1662,1664,0,79325,0,79325,123.41988,41.78825,0,0,1,0
13327,Fengtian Fu,奉天府,奉天府,,辖区缩小,数据下限,Fu,府,3,1906,1911,0,0,0,79592,0,0,0,0,1,0
13328,Jinzhou Fu,锦州府,錦州府,,辖区缩小,数据下限,Fu,府,3,1902,1911,0,79213,0,79593,0,0,0,0,1,0
13329,Fakumen Ting,法库门厅,法庫門廳,,新建,数据下限,Zhiliting,直隶厅,3,1906,1911,0,79304,0,79595,0,0,0,0,1,0
13330,Huinan Ting,辉南厅,輝南廳,,新建,数据下限,Zhiliting,直隶厅,3,1909,1911,0,79209,0,79598,0,0,0,0,1,0
13331,Changbai Fu,长白府,長白府,,新建,数据下限,Fu,府,3,1908,1911,0,79283,0,79599,0,0,0,0,1,0
13332,Xingjing Fu,兴京府,興京府,,更名,数据下限,Fu,府,3,1909,1911,0,79313,0,79600,0,0,0,0,1,0
13333,Fenghuang Ting,凤凰厅,鳳凰廳,,辖区缩小,数据下限,Zhiliting,直隶厅,3,1906,1911,0,79232,0,79601,0,0,0,0,1,0
13334,Zhuanghe Ting,庄河厅,莊河廳,,新建,数据下限,Zhiliting,直隶厅,3,1906,1911,0,79318,0,79602,0,0,0,0,1,0
13335,Taonan Fu,洮南府,洮南府,,辖区扩大,数据下限,Fu,府,3,1910,1911,0,79221,0,79603,0,0,0,0,1,0
13336,Xingjing Ting,兴京厅,興京廳,,辖区缩小,更名,Zhiliting,直隶厅,3,1908,1908,0,79206,0,79604,0,0,0,0,1,0
13337,Xingjing Ting,兴京厅,興京廳,,新建,辖区缩小,Zhiliting,直隶厅,3,1876,1907,0,79314,0,79605,0,0,0,0,1,0
13338,Hailong Fu,海龙府,海龍府,,新建,辖区缩小,Fu,府,3,1902,1908,0,79287,0,79606,0,0,0,0,1,0
13339,Fenghuang Ting,凤凰厅,鳳凰廳,,新建,辖区缩小,Zhiliting,直隶厅,3,1876,1905,0,79312,0,79607,0,0,0,0,1,0
13340,Changtu Fu,昌图府,昌圖府,,新建,辖区缩小,Fu,府,3,1877,1905,0,79311,0,79608,0,0,0,0,1,0
13341,Xinmin Fu,新民府,新民府,,数据下限,数据下限,Fu,府,3,1902,1905,0,79316,0,79609,0,0,0,0,1,0
13342,Jinzhou Fu,锦州府,錦州府,,新建,辖区缩小,Fu,府,3,1664,1901,0,79306,0,79610,0,0,0,0,1,0
13343,Taonan Fu,洮南府,洮南府,,辖区扩大,辖区扩大,Fu,府,3,1909,1909,0,79220,0,79611,0,0,0,0,1,0
13344,Taonan Fu,洮南府,洮南府,,辖区扩大,辖区扩大,Fu,府,3,1905,1908,0,79217,0,79612,0,0,0,0,1,0
13345,Taonan Fu,洮南府,洮南府,,新建,辖区扩大,Fu,府,3,1904,1904,0,79214,0,79613,0,0,0,0,1,0
13346,Fengtian Fu,奉天府,奉天府,,,辖区缩小,Fu,府,3,1664,1875,0,79243,0,79615,0,0,0,0,1,0
13347,Fengtian Fu,奉天府,奉天府,,辖区缩小,辖区缩小,Fu,府,3,1902,1905,0,79243,0,79615,0,0,0,0,1,0
13348,Fengtian Fu,奉天府,奉天府,,辖区缩小,辖区缩小,Fu,府,3,1877,1901,0,79243,0,79615,0,0,0,0,1,0
13349,Fengtian Fu,奉天府,奉天府,,辖区缩小,辖区缩小,Fu,府,3,1876,1876,0,79243,0,79615,0,0,0,0,1,0
13350,Yitong Zhou,伊通州,伊通州,,新建,辖区缩小,直隶州,直隶州,3,1909,1909,0,79300,0,79622,0,0,0,0,1,0
13351,Jilin Fu,吉林府,吉林府,,辖区缩小,辖区缩小,Fu,府,3,1909,1909,0,79215,0,79623,0,0,0,0,1,0
13352,Changchun Fu,长春府,長春府,,更名,辖区缩小,Fu,府,3,1889,1907,0,79203,0,79624,0,0,0,0,1,0
13353,Changchun Fu,长春府,長春府,,辖区缩小,辖区缩小,Fu,府,3,1909,1909,0,79202,0,79626,0,0,0,0,1,0
13354,Changchun Ting,长春厅,長春廳,,新建,更名,Zhiliting,直隶厅,3,1800,1888,0,79280,0,79627,0,0,0,0,1,0
13356,Adunzidanya Weiyuan,阿墩子弹压委员,阿墩子彈壓委員,云南省迪庆藏族自治州德钦县升平镇,新建,数据下限,Weiyuan,委员,3,1907,1911,0,80002,0,80002,98.91473,28.49119,0,0,1,0
13366,Bao Zhou,褒州,褒州,云南省大姚县溪木小村,新建,撤销,Zhou,州,3,624,749,0,80021,0,80021,101.5595,25.66344,0,0,1,0
13387,Dongchuan Fu,东川府,東川府,云南省会泽县金钟镇乌龙村西南马鞍山下,更名,撤销,Fu,府,3,1382,1387,0,80089,0,80089,103.2542,26.36498,0,0,1,0
13406,Gou Zhou,鉤（钩）州,鉤州,云南省晋宁县南二十六里大古城,更名,撤销,Zhou,州,3,637,749,0,80128,0,80128,102.5519,24.56374,0,0,1,0
13418,Heqing Fu,鹤庆府,鶴慶府,云南省鹤庆县县城鹤城镇,更名,辖区缩小,Fu,府,3,1382,1395,0,80149,0,80149,100.17928,26.55942,0,0,1,0
13419,Heqing Fu,鹤庆府,鶴慶府,云南省鹤庆县县城鹤城镇,辖区缩小,撤销,Fu,府,3,1756,1769,0,80150,0,80150,100.17928,26.55942,0,0,1,0
13420,Heqing Fu,鹤庆府,鶴慶府,云南省鹤庆县县城鹤城镇,辖区扩大,辖区缩小,Fu,府,3,1727,1755,0,80151,0,80151,100.17928,26.55942,0,0,1,0
13421,Heqing Fu,鹤庆府,鶴慶府,云南省鹤庆县县城鹤城镇,辖区扩大,辖区扩大,Fu,府,3,1699,1726,0,80152,0,80152,100.17928,26.55942,0,0,1,0
13422,Heqing Fu,鹤庆府,鶴慶府,云南省鹤庆县城鹤城镇,辖区缩小,更名,Fu,府,3,1396,1397,0,80153,0,80153,100.17928,26.55942,0,0,1,0
13423,Heqingjunmin Fu,鹤庆军民府,鶴慶軍民府,云南省鹤庆县城鹤城镇,更名,辖区缩小,Fu,府,3,1398,1698,0,80154,0,80154,100.17928,26.55942,0,0,1,0
13424,Heqinglujunmin Fu,鹤庆路军民府,鶴慶路軍民府,云南省鹤庆县城鹤城镇,新建,更名,Lu,府,3,1286,1381,0,80155,0,80155,100.17928,26.55942,0,0,1,0
13432,Jianning Jun,建宁郡,建寧郡,云南省陆良县治中枢镇南⒈5公里旧城,新建,撤销,Jun,郡,3,557,582,0,80174,0,80174,103.66152,25.0181,0,0,1,0
13441,Jinning Zhou,晋宁州,晉寧州,云南省晋宁县晋城镇,新建,更名,Zhou,州,3,765,936,0,80194,0,80194,102.59974,24.67328,0,0,1,0
13443,Jingdong Fu,景东府,景東府,云南省景东县县城锦屏镇,更名,辖区缩小,Fu,府,3,1384,1596,0,80197,0,80197,100.83629,24.45213,0,0,1,0
13444,Jingdong Fu,景东府,景東府,云南省景东县县城锦屏镇,辖区缩小,更名,Fu,府,3,1597,1769,0,80199,0,80199,100.83629,24.45213,0,0,1,0
13445,Jingdong Zhiliting,景东直隶厅,景東直隸廳,云南省景东县县城锦屏镇,更名,数据下限,Zhiliting,直隶厅,3,1770,1911,0,80201,0,80201,100.83629,24.45213,0,0,1,0
13486,Luchuan Lu,麓川路,麓川路,云南省瑞丽市西郊,新建,治所迁移,Lu,路,3,1276,1344,0,80299,0,80299,97.85434,24.01247,0,0,1,0
13487,Luchuanpingmianjunmin Xuanweisi,麓川平缅军民宣慰司,麓川平緬軍民宣慰司,云南省瑞丽市西郊,新建,撤销,Xuanweisi,宣慰司,3,1403,1441,0,80300,0,80300,97.85434,24.01247,0,0,1,0
13488,Luchuanpingmianjunmin Xuanweisi,麓川平缅军民宣慰司,麓川平緬軍民宣慰司,云南省瑞丽市西郊,更名,辖区扩大,Xuanweisi,宣慰司,3,1384,1385,0,80301,0,80301,97.85434,24.01247,0,0,1,0
13489,Luchuanpingmianjunmin Xuanweisi,麓川平缅军民宣慰司,麓川平緬軍民宣慰司,云南省瑞丽市西郊,辖区扩大,辖区缩小,Xuanweisi,宣慰司,3,1386,1402,0,80303,0,80303,97.85434,24.01247,0,0,1,0
13495,Luowuwanhu Fu,罗婺万户府,羅婺萬戶府,云南省禄劝彝族苗族自治县西北七十二里云龙,新建,更名,Fu,府,3,1257,1270,0,80318,0,80318,102.40378,25.88668,0,0,1,0
13508,Menghua Fu,蒙化府,蒙化府,云南省巍山县县城文华镇（巍城镇）,新建,辖区扩大,Fu,府,3,1448,1728,0,80340,0,80340,100.30888,25.23003,0,0,1,0
13509,Menghua Fu,蒙化府,蒙化府,云南省巍山县城巍城镇,辖区扩大,更名,Fu,府,3,1729,1769,0,80341,0,80341,100.30888,25.23003,0,0,1,0
13512,Menghua Zhiliting,蒙化直隶厅,蒙化直隸廳,云南省巍山县县城文华镇（巍城镇）,更名,数据下限,Zhiliting,直隶厅,3,1770,1911,0,80347,0,80347,100.30888,25.23003,0,0,1,0
13517,Mengding Fu,孟定府,孟定府,云南省耿马县孟定,更名,更名,Fu,府,3,1382,1401,0,80362,0,80362,99.08805,23.56406,0,0,1,0
13520,Mengdingyuyi Fu,孟定御夷府,孟定禦夷府,云南省耿马县孟定,更名,辖区缩小,Fu,府,3,1402,1405,0,80367,0,80367,99.08805,23.56406,0,0,1,0
13521,Mengdingyuyi Fu,孟定御夷府,孟定禦夷府,云南省耿马傣族佤族自治县西六十五里孟定镇,辖区缩小,撤销,Fu,府,3,1406,1659,0,80368,0,80368,99.08805,23.56406,0,0,1,0
13536,Nandian Lu,南甸路,南甸路,云南梁河县东北二十里曩宋,新建,更名,Lu,路,3,1289,1382,0,80405,0,80405,98.3696,24.88033,0,0,1,0
13549,Nanning Zhou,南宁州,南寧州,云南省曲靖市麒麟区西山乡人民政府驻地三岔,新建,更名,Zhou,州,3,618,633,0,80424,0,80424,103.73244,25.53108,0,0,1,0
13556,Nongdong Fu,弄栋府,弄棟府,云南省姚安县城（栋川镇）东,更名,撤销,Fu,府,3,754,937,0,80440,0,80440,101.29034,25.51821,0,0,1,0
13573,Qulianzhao Zhou,渠敛赵州,渠斂趙州,云南省大理市凤仪镇,新建,更名,Zhou,州,3,737,793,0,80479,0,80479,100.3129,25.58517,0,0,1,0
13579,Shanchan Fu,善阐府,善闡府,云南省昆明市,新建,撤销,Fu,府,3,825,1096,0,80487,0,80487,102.71035,25.04591,0,0,1,0
13580,Shanchan Fu,善阐府,善闡府,云南昆明市昆明城城区,新建,更名,Fu,府,3,1097,1254,0,80488,0,80488,102.71035,25.04591,0,0,1,0
13586,Shipingyi,石坪邑,石坪邑,云南省石屏县城异龙镇,新建,更名,ngyi,邑,3,738,1269,0,80508,0,80508,102.48826,23.71902,0,0,1,0
13592,Shunning Fu,顺宁府,順寧府,云南省凤庆县县城凤山镇***,辖区扩大,辖区缩小,Fu,府,3,1764,1887,0,80516,0,80516,99.91098,24.59181,0,0,1,0
13593,Shunning Fu,顺宁府,順寧府,云南省凤庆县县城凤山镇,新建,撤销,Fu,府,3,1327,1381,0,80523,0,80523,99.91098,24.59181,0,0,1,0
13594,Shunning Fu,顺宁府,順寧府,云南省凤庆县城凤山镇,辖区扩大,辖区扩大,Fu,府,3,1597,1763,0,80524,0,80524,99.91098,24.59181,0,0,1,0
13595,Shunning Fu,顺宁府,順寧府,云南省凤庆县县城凤山镇***,新建,辖区扩大,Fu,府,3,1384,1596,0,80525,0,80525,99.91098,24.59181,0,0,1,0
13603,Tengchong Fu,腾冲府,騰沖府,云南省腾冲县城,新建,撤销,Fu,府,3,1277,1397,0,80549,0,80549,98.49498,25.02435,0,0,1,0
13604,Tengchong Junminzhihuishisi,腾冲军民指挥使司,騰沖軍民指揮使司,云南省腾冲县城,新建,撤销,Junminzhihuishi,军民指挥使,3,1445,1531,0,80550,0,80550,98.49498,25.02435,0,0,1,0
13623,Tuodong Jiedu,拓东节度,拓東節度,云南省昆明市昆明城城区,新建,撤销,Jiedu,节度,3,765,1096,0,80583,0,80583,102.71035,25.04591,0,0,1,0
13628,Wandianyuyi Zhilizhou,湾甸御夷直隶州,灣甸禦夷直隸州,云南省昌宁县西南八十四里湾甸,新建,更名,Zhou,州,3,1409,1658,0,80593,0,80593,99.34435,24.47358,0,0,1,0
13629,Wandianyuyi Zhilizhou,湾甸御夷直隶州,灣甸禦夷直隸州,云南省昌宁县西南八十四里湾甸,新建,辖区缩小,Zhou,州,3,1405,1409,0,80594,0,80594,99.34435,24.47358,0,0,1,0
13633,Weichu Lu,威楚路,威楚路,云南省楚雄市,新建,更名,Lu,路,3,1271,1382,0,80605,0,80605,101.54286,25.03307,0,0,1,0
13640,Weiyuan Zhiliting,威远直隶厅,威遠直隸廳,云南省景谷县城威远镇,新建,撤销,Zhiliting,直隶厅,3,1725,1769,0,80618,0,80618,100.69958,23.49908,0,0,1,0
13643,Wei Zhou,微州,微州,云南省永仁县城区,更名,撤销,Zhou,州,3,637,749,0,80622,0,80622,101.6742,26.06256,0,0,1,0
13646,Wuding Fu,武定府,武定府,云南省武定县城近城镇狮子山,更名,更名,Fu,府,3,1607,1769,0,80631,0,80631,102.39832,25.53585,0,0,1,0
13647,Wudingjunmin Fu,武定军民府,武定軍民府,云南省武定县城近城镇,治所迁移,更名,Fu,府,3,1569,1606,0,80632,0,80632,102.39832,25.53585,0,0,1,0
13648,Wudingjunmin Fu,武定军民府,武定軍民府,南省武定县城东七里旧城,新建,治所迁移,Fu,府,3,1382,1568,0,80633,0,80633,102.42947,25.53435,0,0,1,0
13649,Wudinglujunmin Fu,武定路军民府,武定路軍民府,云南省武定县城东七里旧城,新建,更名,Fu,府,3,1274,1381,0,80634,0,80634,102.42947,25.53435,0,0,1,0
13650,Wuding Zhilizhou,武定直隶州,武定直隸州,云南省武定县城近城镇,更名,数据下限,zhou,州,3,1770,1911,0,80635,0,80635,102.39832,25.53585,0,0,1,0
13653,Xili Zhou,西利州,西利州,云南省永仁县城区,新建,更名,Zhou,州,3,624,636,0,80642,0,80642,101.6742,26.06256,0,0,1,0
13658,Xisha Wanhu,西沙万户……,西沙萬戶,云南省华宁县北郊下村,新建,撤销,anhu,…,3,1254,1275,0,80648,0,80648,102.92474,24.20384,0,0,1,0
13662,Xizong Zhou,西宗州,西宗州,云南省祥云县云南驿,新建,更名,Zhou,州,3,621,637,0,80653,0,80653,100.68533,25.42481,0,0,1,0
13679,Yangpai Jun,阳派郡,陽派郡,云南省姚安县西阳派镇,新建,撤销,Jun,郡,3,756,1253,0,80689,0,80689,101.18053,25.51758,0,0,1,0
13682,Yaoanjunmin Fu,姚安军民府,姚安軍民府,云南省姚安县城栋川镇,更名,撤销,Fu,府,3,1394,1769,0,80693,0,80693,101.24246,25.51374,0,0,1,0
13688,Yao Zhou,姚州,姚州,云南省姚安县城栋川镇东五里处,新建,撤销,Zhou,州,3,1041,1252,0,80702,0,80702,101.26671,25.51207,0,0,1,0
13689,Yao Zhou,姚州,姚州,云南省姚安县城栋川镇东五里处,新建,撤销,Zhou,州,3,1041,1252,0,80703,0,80703,101.26671,25.51207,0,0,1,0
13691,Yao Zhou,姚州,姚州,云南省姚安县城（栋川镇）东,新建,撤销,Zhou,州,3,688,749,0,80705,0,80705,101.29034,25.51821,0,0,1,0
13693,Yaozhou Dudu,姚州都督,姚州都督,云南省姚安县城（栋川镇）东,新建,撤销,Dudu,都督,3,664,752,0,80707,0,80707,101.29034,25.51821,0,0,1,0
13701,Yinsha Luodian Xuanweisi,银沙罗甸宣慰司,銀沙羅甸宣慰司,云南省澜沧拉祜族自治县北一百十里上允镇,新建,更名,Xuanweisi,宣慰司,3,1329,1330,0,80729,0,80729,99.83562,23.04958,0,0,1,0
13702,Yinsha Luojunmin Fu,银沙罗军民府,銀沙羅軍民府,云南省澜沧拉祜族自治县北一百十里上允镇,更名,撤销,Fu,府,3,1331,1381,0,80730,0,80730,99.83562,23.04958,0,0,1,0
13710,Yongchang Fu,永昌府,永昌府,云南省保山市市区永昌镇,新建,撤销,Fu,府,3,1278,1390,0,80746,0,80746,99.16686,25.11244,0,0,1,0
13712,Yongchang Jun,永昌郡,永昌郡,云南省保山市金鸡村,治所迁移,辖区变化,Jun,郡,3,76,224,0,80753,0,80753,99.25789,25.15477,0,0,1,0
13726,Yunlongdianjunminzongguan Fu,云龙甸军民总管府,雲龍甸軍民總管府,云南省云龙县县城,新建,撤销,Fu,府,3,1289,1324,0,80781,0,80781,99.37489,25.89317,0,0,1,0
13738,Zhenbian Zhiliting,镇边直隶厅,鎮邊直隸廳,云南澜沧拉祜族自治县东北九十里谦糯,新建,治所迁移,Zhiliting,直隶厅,3,1887,1891,0,80807,0,80807,100.16683,22.90876,0,0,1,0
13739,Zhenbian Zhiliting,镇边直隶厅,鎮邊直隸廳,云南拉祜族澜沧自治县谦糯,治所迁移,数据下限,Zhiliting,直隶厅,3,1908,1911,0,80808,0,80808,100.16683,22.90876,0,0,1,0
13740,Zhenbian Zhiliting,镇边直隶厅,鎮邊直隸廳,云南澜沧县人民政府驻地勐朗镇,辖区扩大,治所迁移,Zhiliting,直隶厅,3,1894,1907,0,80811,0,80811,99.92969,22.56505,0,0,1,0
13751,Zhenyuan Fu,镇沅府,鎮沅府,云南省镇沅县按板镇老城,辖区扩大,更名,Fu,府,3,1727,1769,0,80829,0,80829,100.88517,23.87179,0,0,1,0
13752,Zhenyuan Zhiliting,镇沅直隶厅,鎮沅直隸廳,云南省镇沅县按板镇老城,更名,数据下限,Zhiliting,直隶厅,3,1840,1911,0,80833,0,80833,100.88517,23.87179,0,0,1,0
13753,Zhenyuan Zhilizhou,镇沅直隶州,鎮沅直隸州,云南省镇沅县按板镇老城,更名,更名,zhou,州,3,1770,1839,0,80835,0,80835,100.88517,23.87179,0,0,1,0
13764,Zong Zhou,宗州***,宗州,云南省祥云县云南驿,更名,撤销,Zhou,州,3,637,749,0,80850,0,80850,100.68533,25.42481,0,0,1,0
14593,Yongning Xian,永宁县,永寧縣,今河南洛宁北旧县[氵隐]强,,,Xian,县,6,618,619,0,82910,0,82910,0,0,0,0,1,0
14594,Yongning Xian,永宁县,永寧縣,今河南洛宁东北城头,,,Xian,县,6,620,639,0,82911,0,82911,0,0,0,0,1,0
14595,Yongning Xian,永宁县,永寧縣,今河南洛宁东北河底,,,Xian,县,6,640,642,0,82912,0,82912,0,0,0,0,1,0
14868,Nanyang Fu,南阳府,南陽府,河南南阳市市治,待补,数据下限,Fu,府,3,1279,1911,0,84005,0,84005,112.53547,33.00168,0,0,1,0
14870,Runing Fu,汝宁府,汝寧府,河南汝南县县治,待补,数据下限,Fu,府,3,1279,1911,0,84007,0,84007,114.346,33.00754,0,0,1,0
14880,Xuzhou Fu,许州府,許州,河南许昌市市治,更名,更名,Fu,府,3,1734,1741,0,84017,0,84017,113.81975,34.03139,0,0,1,0
14882,Zheng Zhou,郑州,鄭州,河南郑州市市治,新建,撤销,Zhilizhou,直隶州,3,1724,1734,0,84019,0,84019,113.64131,34.75808,0,0,1,0
14883,Yu Zhou,禹州,禹州,河南省禹州市,新建,撤销,Zhilizhou,直隶州,3,1724,1734,0,84020,0,84020,113.46706,34.16249,0,0,1,0
